id,clubId,name,age,bornDate,url
5534,141,Berhan Deniz,20,25/11/2004,https://www.transfermarkt.es/berhan-deniz/profil/spieler/1196380
5535,141,Emre Köroğlu,19,24/05/2006,https://www.transfermarkt.es/emre-koroglu/profil/spieler/1173277
5536,142,Berke Özer,25,25/05/2000,https://www.transfermarkt.es/berke-ozer/profil/spieler/361256
5537,142,Birkan Tetik,29,19/10/1995,https://www.transfermarkt.es/birkan-tetik/profil/spieler/282488
5538,142,Alp Köseer,22,01/01/2003,https://www.transfermarkt.es/alp-koseer/profil/spieler/610740
5539,142,Çınar Arbay,17,29/08/2007,https://www.transfermarkt.es/cinar-arbay/profil/spieler/1257669
5540,142,Rúben Vezo,31,25/04/1994,https://www.transfermarkt.es/ruben-vezo/profil/spieler/257851
5541,142,Robin Yalçın,31,25/01/1994,https://www.transfermarkt.es/robin-yalcin/profil/spieler/124422
5542,142,Luccas Claro,33,02/10/1991,https://www.transfermarkt.es/luccas-claro/profil/spieler/175179
5543,142,Fethi Özer,28,04/10/1996,https://www.transfermarkt.es/fethi-ozer/profil/spieler/280491
5544,142,Batuhan Üzgül,19,23/03/2006,https://www.transfermarkt.es/batuhan-uzgul/profil/spieler/1200906
5545,142,Süleyman Emre Atalı,19,01/01/2006,https://www.transfermarkt.es/suleyman-emre-atali/profil/spieler/1224226
5546,142,Umut Meraş,29,20/12/1995,https://www.transfermarkt.es/umut-meras/profil/spieler/341549
5547,142,Caner Erkin,36,04/10/1988,https://www.transfermarkt.es/caner-erkin/profil/spieler/39333
5548,142,Arda Yavuz,19,20/05/2006,https://www.transfermarkt.es/arda-yavuz/profil/spieler/1175508
5549,142,Léo Dubois,30,14/09/1994,https://www.transfermarkt.es/leo-dubois/profil/spieler/236400
5550,142,Erdem Gökçe,21,20/08/2003,https://www.transfermarkt.es/erdem-gokce/profil/spieler/891987
5551,142,Taras Stepanenko,35,08/08/1989,https://www.transfermarkt.es/taras-stepanenko/profil/spieler/59970
5552,142,Melih Kabasakal,29,18/02/1996,https://www.transfermarkt.es/melih-kabasakal/profil/spieler/275683
5553,142,Taşkın İlter,30,05/07/1994,https://www.transfermarkt.es/taskin-ilter/profil/spieler/200082
5554,142,Tugay Kacar,31,01/01/1994,https://www.transfermarkt.es/tugay-kacar/profil/spieler/188942
5555,142,Sercan Kaya,20,20/04/2005,https://www.transfermarkt.es/sercan-kaya/profil/spieler/1047551
5556,142,Fredrik Midtsjø,31,11/08/1993,https://www.transfermarkt.es/fredrik-midtsjo/profil/spieler/136180
5557,142,Dorukhan Toköz,29,21/05/1996,https://www.transfermarkt.es/dorukhan-tokoz/profil/spieler/275935
5558,142,Jonjo Shelvey,33,27/02/1992,https://www.transfermarkt.es/jonjo-shelvey/profil/spieler/71292
5559,142,Yalçın Kayan,26,30/01/1999,https://www.transfermarkt.es/yalcin-kayan/profil/spieler/605266
5560,142,Tayfur Bingöl,32,11/01/1993,https://www.transfermarkt.es/tayfur-bingol/profil/spieler/184440
5561,142,Hamza Akman,20,27/09/2004,https://www.transfermarkt.es/hamza-akman/profil/spieler/727152
5562,142,Erdem Çalık,19,05/06/2006,https://www.transfermarkt.es/erdem-calik/profil/spieler/1225269
5563,142,İsmail Can Fidan,22,30/04/2003,https://www.transfermarkt.es/ismail-can-fidan/profil/spieler/952097
5564,142,Svit Seslar,23,09/01/2002,https://www.transfermarkt.es/svit-seslar/profil/spieler/603368
5565,142,Emre Akbaba,32,04/10/1992,https://www.transfermarkt.es/emre-akbaba/profil/spieler/278654
5566,142,Recep Niyaz,29,02/08/1995,https://www.transfermarkt.es/recep-niyaz/profil/spieler/105653
5567,142,Samu Saiz,34,22/01/1991,https://www.transfermarkt.es/samu-saiz/profil/spieler/131506
5568,142,Ahmed Kutucu,25,01/03/2000,https://www.transfermarkt.es/ahmed-kutucu/profil/spieler/452084
5569,142,Prince Ampem,27,13/04/1998,https://www.transfermarkt.es/prince-ampem/profil/spieler/562734
5570,142,Anastasios Chatzigiovanis,28,31/05/1997,https://www.transfermarkt.es/anastasios-chatzigiovanis/profil/spieler/402887
5571,142,Emre Mor,27,24/07/1997,https://www.transfermarkt.es/emre-mor/profil/spieler/283223
5572,142,Halil Akbunar,31,09/11/1993,https://www.transfermarkt.es/halil-akbunar/profil/spieler/212229
5573,142,Hüseyin Maldar,18,26/01/2007,https://www.transfermarkt.es/huseyin-maldar/profil/spieler/1210233
5574,142,Sinan Gümüş,31,15/01/1994,https://www.transfermarkt.es/sinan-gumus/profil/spieler/196524
5575,142,Efecan Mirzaoğlu,18,02/07/2006,https://www.transfermarkt.es/efecan-mirzaoglu/profil/spieler/1078115
5576,142,Mame Thiam,32,09/10/1992,https://www.transfermarkt.es/mame-thiam/profil/spieler/163053
5577,142,Umut Bozok,28,19/09/1996,https://www.transfermarkt.es/umut-bozok/profil/spieler/259025
5578,142,Gianni Bruno,33,19/08/1991,https://www.transfermarkt.es/gianni-bruno/profil/spieler/95604
5579,142,Soner Salih Yavuz,19,01/03/2006,https://www.transfermarkt.es/soner-salih-yavuz/profil/spieler/1224227
5580,143,Kenan Piric,30,07/07/1994,https://www.transfermarkt.es/kenan-piric/profil/spieler/231712
5581,143,Abdullah Yiğiter,25,20/02/2000,https://www.transfermarkt.es/abdullah-yigiter/profil/spieler/393371
5582,143,Kağan Arıcan,19,10/03/2006,https://www.transfermarkt.es/kagan-arican/profil/spieler/1047622
5583,143,Doğukan Özkan,25,04/02/2000,https://www.transfermarkt.es/dogukan-ozkan/profil/spieler/537611
5584,143,Thalisson,27,07/05/1998,https://www.transfermarkt.es/thalisson/profil/spieler/323876
5585,143,Emrecan Uzunhan,24,26/02/2001,https://www.transfermarkt.es/emrecan-uzunhan/profil/spieler/683828
5586,143,Bahadır Öztürk,29,01/10/1995,https://www.transfermarkt.es/bahadir-ozturk/profil/spieler/353970
5587,143,Amar Gerxhaliu,23,26/04/2002,https://www.transfermarkt.es/amar-gerxhaliu/profil/spieler/866177
5588,143,Veysel Sarı ,36,25/07/1988,https://www.transfermarkt.es/veysel-sari/profil/spieler/88374
5589,143,Harun Toprak,20,29/04/2005,https://www.transfermarkt.es/harun-toprak/profil/spieler/1068053
5590,143,Yigit Üstün,18,18/08/2006,https://www.transfermarkt.es/yigit-ustun/profil/spieler/1182006
5591,143,Abdurrahim Dursun,26,01/12/1998,https://www.transfermarkt.es/abdurrahim-dursun/profil/spieler/366194
5592,143,Güray Vural,37,11/06/1988,https://www.transfermarkt.es/guray-vural/profil/spieler/52281
5593,143,Efecan Gülerce,23,07/03/2002,https://www.transfermarkt.es/efecan-gulerce/profil/spieler/700393
5594,143,Bünyamin Balcı,25,31/05/2000,https://www.transfermarkt.es/bunyamin-balci/profil/spieler/620072
5595,143,Erdoğan Yeşilyurt ,31,06/11/1993,https://www.transfermarkt.es/erdogan-yesilyurt/profil/spieler/158946
5596,143,Mert Yılmaz,26,08/03/1999,https://www.transfermarkt.es/mert-yilmaz/profil/spieler/393217
5597,143,Jakub Kaluzinski,22,31/10/2002,https://www.transfermarkt.es/jakub-kaluzinski/profil/spieler/699418
5598,143,Oleksandr Petrusenko,27,26/03/1998,https://www.transfermarkt.es/oleksandr-petrusenko/profil/spieler/461657
5599,143,Yannick Nkurunziza,23,20/06/2002,https://www.transfermarkt.es/yannick-nkurunziza/profil/spieler/739277
5600,143,Hasan Ürkmez,18,01/05/2007,https://www.transfermarkt.es/hasan-urkmez/profil/spieler/1259902
5601,143,Soner Dikmen,31,01/09/1993,https://www.transfermarkt.es/soner-dikmen/profil/spieler/291750
5602,143,Erdal Rakip,29,13/02/1996,https://www.transfermarkt.es/erdal-rakip/profil/spieler/230746
5603,143,Burak İngenç,19,14/04/2006,https://www.transfermarkt.es/burak-ingenc/profil/spieler/1047623
5604,143,Mevlüt Han Ekelik,20,16/12/2004,https://www.transfermarkt.es/mevlut-han-ekelik/profil/spieler/727082
5605,143,Hasan Yakub İlçin,16,24/03/2009,https://www.transfermarkt.es/hasan-yakub-ilcin/profil/spieler/1223303
5606,143,Sam Larsson,32,10/04/1993,https://www.transfermarkt.es/sam-larsson/profil/spieler/159668
5607,143,Ramzi Safuri,29,21/10/1995,https://www.transfermarkt.es/ramzi-safuri/profil/spieler/204116
5608,143,Sander van de Streek,32,24/03/1993,https://www.transfermarkt.es/sander-van-de-streek/profil/spieler/190222
5609,143,Emre Uzun ,20,20/06/2005,https://www.transfermarkt.es/emre-uzun/profil/spieler/820148
5610,143,Deni Milosevic,30,09/03/1995,https://www.transfermarkt.es/deni-milosevic/profil/spieler/168163
5611,143,Moussa Djenepo,27,15/06/1998,https://www.transfermarkt.es/moussa-djenepo/profil/spieler/485424
5612,143,Taha Osman Özmert,19,09/05/2006,https://www.transfermarkt.es/taha-osman-ozmert/profil/spieler/1047621
5613,143,Ali Demirbilek,16,05/01/2009,https://www.transfermarkt.es/ali-demirbilek/profil/spieler/1223332
5614,143,Berkay Topdemir,18,01/01/2007,https://www.transfermarkt.es/berkay-topdemir/profil/spieler/1254152
5615,143,Andros Townsend,33,16/07/1991,https://www.transfermarkt.es/andros-townsend/profil/spieler/61842
5616,143,Mehmet İlhan,20,20/07/2004,https://www.transfermarkt.es/mehmet-ilhan/profil/spieler/956081
5617,143,Adolfo Gaich,26,26/02/1999,https://www.transfermarkt.es/adolfo-gaich/profil/spieler/608469
5618,143,Braian Samudio,29,23/12/1995,https://www.transfermarkt.es/braian-samudio/profil/spieler/520405
5619,143,Arda Altun,18,14/02/2007,https://www.transfermarkt.es/arda-altun/profil/spieler/1212765
5620,144,Deniz Ertaş,20,20/03/2005,https://www.transfermarkt.es/deniz-ertas/profil/spieler/882568
5621,144,Jakub Slowik,33,31/08/1991,https://www.transfermarkt.es/jakub-slowik/profil/spieler/154530
5622,144,Yavuz Aygün,29,27/06/1996,https://www.transfermarkt.es/yavuz-aygun/profil/spieler/299839
5623,144,Ahmet Daş,25,05/04/2000,https://www.transfermarkt.es/ahmet-das/profil/spieler/401197
5624,144,Emir Gündoğdu,15,16/10/2009,https://www.transfermarkt.es/emir-gundogdu/profil/spieler/1347138
5625,144,Egemen Aydın,18,12/05/2007,https://www.transfermarkt.es/egemen-aydin/profil/spieler/1071220
5626,144,Riechedly Bazoer,28,12/10/1996,https://www.transfermarkt.es/riechedly-bazoer/profil/spieler/216443
5627,144,Adil Demirbağ,27,10/12/1997,https://www.transfermarkt.es/adil-demirbag/profil/spieler/354173
5628,144,Uğurcan Yazğılı,26,09/04/1999,https://www.transfermarkt.es/ugurcan-yazgili/profil/spieler/295955
5629,144,Josip Calusic,31,11/10/1993,https://www.transfermarkt.es/josip-calusic/profil/spieler/170851
5630,144,Filip Damjanovic,26,02/07/1998,https://www.transfermarkt.es/filip-damjanovic/profil/spieler/471148
5631,144,Metehan Mert,26,01/05/1999,https://www.transfermarkt.es/metehan-mert/profil/spieler/633442
5632,144,Mehmet Kaya,20,17/09/2004,https://www.transfermarkt.es/mehmet-kaya/profil/spieler/1035767
5633,144,Ahmet Tırpancı,18,19/03/2007,https://www.transfermarkt.es/ahmet-tirpanci/profil/spieler/1076672
5634,144,Utku Eriş,18,19/07/2006,https://www.transfermarkt.es/utku-eris/profil/spieler/1185812
5635,144,Guilherme ,35,01/04/1990,https://www.transfermarkt.es/guilherme/profil/spieler/217863
5636,144,Yasir Subaşı,29,01/01/1996,https://www.transfermarkt.es/yasir-subasi/profil/spieler/375719
5637,144,Rıdvan Dönmez,22,18/02/2003,https://www.transfermarkt.es/ridvan-donmez/profil/spieler/1173760
5638,144,Abdurrahman Üresin,21,05/01/2004,https://www.transfermarkt.es/abdurrahman-uresin/profil/spieler/1008031
5639,144,Nikola Boranijasevic,33,19/05/1992,https://www.transfermarkt.es/nikola-boranijasevic/profil/spieler/180090
5640,144,Oğulcan Ülgün ,27,11/05/1998,https://www.transfermarkt.es/ogulcan-ulgun/profil/spieler/440653
5641,144,Ufuk Akyol,27,27/08/1997,https://www.transfermarkt.es/ufuk-akyol/profil/spieler/241251
5642,144,Marko Jevtovic,31,24/07/1993,https://www.transfermarkt.es/marko-jevtovic/profil/spieler/256000
5643,144,Adem Eren Kabak,24,12/12/2000,https://www.transfermarkt.es/adem-eren-kabak/profil/spieler/620083
5644,144,Semih Kocatürk,19,14/10/2005,https://www.transfermarkt.es/semih-kocaturk/profil/spieler/1045245
5645,144,İsmail Esat Buğa,18,08/08/2006,https://www.transfermarkt.es/ismail-esat-buga/profil/spieler/1178929
5646,144,Efe Seçil,16,25/01/2009,https://www.transfermarkt.es/efe-secil/profil/spieler/1223299
5647,144,Morten Bjørlo,29,04/10/1995,https://www.transfermarkt.es/morten-bjorlo/profil/spieler/230361
5648,144,Emmanuel Boateng,28,17/06/1997,https://www.transfermarkt.es/emmanuel-boateng/profil/spieler/477477
5649,144,Pedrinho,28,19/12/1996,https://www.transfermarkt.es/pedrinho/profil/spieler/742063
5650,144,Melih İbrahimoğlu,24,17/07/2000,https://www.transfermarkt.es/melih-ibrahimoglu/profil/spieler/391555
5651,144,Danijel Aleksic,34,30/04/1991,https://www.transfermarkt.es/danijel-aleksic/profil/spieler/48119
5652,144,Mehmet Güneş,18,04/07/2006,https://www.transfermarkt.es/mehmet-gunes/profil/spieler/976348
5653,144,Yusuf Erdoğan,32,07/08/1992,https://www.transfermarkt.es/yusuf-erdogan/profil/spieler/191391
5654,144,Hamidou Keyta,30,17/12/1994,https://www.transfermarkt.es/hamidou-keyta/profil/spieler/419293
5655,144,Kaan Akyazı,19,27/08/2005,https://www.transfermarkt.es/kaan-akyazi/profil/spieler/1047598
5656,144,Alassane Ndao,28,20/12/1996,https://www.transfermarkt.es/alassane-ndao/profil/spieler/569777
5657,144,Louka Prip,28,29/06/1997,https://www.transfermarkt.es/louka-prip/profil/spieler/388465
5658,144,Tunahan Taşçı,23,29/04/2002,https://www.transfermarkt.es/tunahan-tasci/profil/spieler/594240
5659,144,Blaz Kramer,29,01/06/1996,https://www.transfermarkt.es/blaz-kramer/profil/spieler/322288
5660,144,Umut Nayir,32,28/06/1993,https://www.transfermarkt.es/umut-nayir/profil/spieler/248271
5661,144,Melih Bostan,21,08/04/2004,https://www.transfermarkt.es/melih-bostan/profil/spieler/697917
5662,144,Emrehan Gedikli,22,25/04/2003,https://www.transfermarkt.es/emrehan-gedikli/profil/spieler/580276
5663,144,Sokol Cikalleshi,34,27/07/1990,https://www.transfermarkt.es/sokol-cikalleshi/profil/spieler/99047
5664,145,Burak Bozan,24,23/08/2000,https://www.transfermarkt.es/burak-bozan/profil/spieler/587726
5665,145,Sokratis Dioudis,32,03/02/1993,https://www.transfermarkt.es/sokratis-dioudis/profil/spieler/187798
5666,145,Halil Bağcı,22,04/04/2003,https://www.transfermarkt.es/halil-bagci/profil/spieler/745573
5667,145,İbrahim Kağan Alkış,19,01/01/2006,https://www.transfermarkt.es/ibrahim-kagan-alkis/profil/spieler/1181959
5668,145,Yusuf Nacar,18,22/01/2007,https://www.transfermarkt.es/yusuf-nacar/profil/spieler/1322748
5669,145,Semih Güler,30,30/11/1994,https://www.transfermarkt.es/semih-guler/profil/spieler/265542
5670,145,Bruno Viana,30,05/02/1995,https://www.transfermarkt.es/bruno-viana/profil/spieler/411838
5671,145,Arda Kızıldağ,26,15/10/1998,https://www.transfermarkt.es/arda-kizildag/profil/spieler/532905
5672,145,Anel Husic,24,01/03/2001,https://www.transfermarkt.es/anel-husic/profil/spieler/365107
5673,145,Enric Saborit,33,27/04/1992,https://www.transfermarkt.es/enric-saborit/profil/spieler/85372
5674,145,Ertuğrul Ersoy,28,13/02/1997,https://www.transfermarkt.es/ertugrul-ersoy/profil/spieler/251079
5675,145,İzzet Erdal,20,27/05/2005,https://www.transfermarkt.es/izzet-erdal/profil/spieler/906571
5676,145,Samet Kalkan,18,18/06/2007,https://www.transfermarkt.es/samet-kalkan/profil/spieler/1198862
5677,145,Mustafa Eskihellaç,28,05/05/1997,https://www.transfermarkt.es/mustafa-eskihellac/profil/spieler/390379
5678,145,Godfrey Stephen,24,22/08/2000,https://www.transfermarkt.es/godfrey-stephen/profil/spieler/663239
5679,145,Emre Taşdemir,29,08/08/1995,https://www.transfermarkt.es/emre-tasdemir/profil/spieler/204201
5680,145,Salem M'Bakata,27,19/04/1998,https://www.transfermarkt.es/salem-mbakata/profil/spieler/590926
5681,145,Ömürcan Artan,25,27/07/1999,https://www.transfermarkt.es/omurcan-artan/profil/spieler/702988
5682,145,Ogün Özçiçek,26,24/01/1999,https://www.transfermarkt.es/ogun-ozcicek/profil/spieler/701845
5683,145,Badou Ndiaye,34,27/10/1990,https://www.transfermarkt.es/badou-ndiaye/profil/spieler/211325
5684,145,Cyril Mandouki,33,21/08/1991,https://www.transfermarkt.es/cyril-mandouki/profil/spieler/412086
5685,145,Mustafa Doğru,20,01/03/2005,https://www.transfermarkt.es/mustafa-dogru/profil/spieler/1069776
5686,145,Furkan Soyalp,30,12/06/1995,https://www.transfermarkt.es/furkan-soyalp/profil/spieler/221285
5687,145,Quentin Daubin,29,03/07/1995,https://www.transfermarkt.es/quentin-daubin/profil/spieler/407624
5688,145,Eren Çakır,21,18/02/2004,https://www.transfermarkt.es/eren-cakir/profil/spieler/728914
5689,145,Nevzat Gezer,19,03/01/2006,https://www.transfermarkt.es/nevzat-gezer/profil/spieler/1181962
5690,145,Kacper Kozlowski,21,16/10/2003,https://www.transfermarkt.es/kacper-kozlowski/profil/spieler/554284
5691,145,Alexandru Maxim ,34,08/07/1990,https://www.transfermarkt.es/alexandru-maxim/profil/spieler/129513
5692,145,Muhammed Gümüşkaya,24,01/01/2001,https://www.transfermarkt.es/muhammed-gumuskaya/profil/spieler/558727
5693,145,Taha Güneş,19,01/01/2006,https://www.transfermarkt.es/taha-gunes/profil/spieler/1048119
5694,145,Burak Enes Yıkıcı,21,29/03/2004,https://www.transfermarkt.es/burak-enes-yikici/profil/spieler/952093
5695,145,Christopher Lungoyi,24,04/07/2000,https://www.transfermarkt.es/christopher-lungoyi/profil/spieler/346903
5696,145,Mirza Cihan,24,26/10/2000,https://www.transfermarkt.es/mirza-cihan/profil/spieler/583970
5697,145,Cağan Taş,18,06/11/2006,https://www.transfermarkt.es/cagan-tas/profil/spieler/1048120
5698,145,Ali Osman Kalın,17,23/03/2008,https://www.transfermarkt.es/ali-osman-kalin/profil/spieler/1261143
5699,145,Deian Sorescu,27,29/08/1997,https://www.transfermarkt.es/deian-sorescu/profil/spieler/379209
5700,145,Eren Erdoğan,24,22/05/2001,https://www.transfermarkt.es/eren-erdogan/profil/spieler/700119
5701,145,Ali Mevran Ablak,21,27/07/2003,https://www.transfermarkt.es/ali-mevran-ablak/profil/spieler/889343
5702,145,David Okereke,27,29/08/1997,https://www.transfermarkt.es/david-okereke/profil/spieler/413605
5703,145,Emmanuel Boateng,29,23/05/1996,https://www.transfermarkt.es/emmanuel-boateng/profil/spieler/332612
5704,145,Halil Dervişoğlu,25,08/12/1999,https://www.transfermarkt.es/halil-dervisoglu/profil/spieler/465606
5705,145,Kenan Kodro,31,19/08/1993,https://www.transfermarkt.es/kenan-kodro/profil/spieler/197126
5706,145,İlker Karakaş,26,11/01/1999,https://www.transfermarkt.es/ilker-karakas/profil/spieler/352721
5707,146,Bilal Bayazıt,26,08/04/1999,https://www.transfermarkt.es/bilal-bayazit/profil/spieler/361032
5708,146,Onurcan Piri,30,28/09/1994,https://www.transfermarkt.es/onurcan-piri/profil/spieler/199470
5709,146,Şamil Öztürk,20,09/05/2005,https://www.transfermarkt.es/samil-ozturk/profil/spieler/1014342
5710,146,Hasan Kaan Yalçı,17,03/07/2007,https://www.transfermarkt.es/hasan-kaan-yalci/profil/spieler/1303967
5711,146,Majid Hosseini,29,20/06/1996,https://www.transfermarkt.es/majid-hosseini/profil/spieler/294767
5712,146,Arif Kocaman,21,14/09/2003,https://www.transfermarkt.es/arif-kocaman/profil/spieler/889613
5713,146,Joseph Attamah,31,22/05/1994,https://www.transfermarkt.es/joseph-attamah/profil/spieler/263546
5714,146,Julian Jeanvier,33,31/03/1992,https://www.transfermarkt.es/julian-jeanvier/profil/spieler/134277
5715,146,Dimitrios Kolovetsios,33,16/10/1991,https://www.transfermarkt.es/dimitrios-kolovetsios/profil/spieler/112648
5716,146,Kayra Cihan,17,30/09/2007,https://www.transfermarkt.es/kayra-cihan/profil/spieler/1303968
5717,146,Batuhan Özgan,18,05/01/2007,https://www.transfermarkt.es/batuhan-ozgan/profil/spieler/1072255
5718,146,Bilal Ceylan,20,14/08/2004,https://www.transfermarkt.es/bilal-ceylan/profil/spieler/954143
5719,146,Mustafa Tarık Obut,18,03/02/2007,https://www.transfermarkt.es/mustafa-tarik-obut/profil/spieler/1243174
5720,146,Lionel Carole,34,12/04/1991,https://www.transfermarkt.es/lionel-carole/profil/spieler/11530
5721,146,Hasan Ali Kaldırım,35,09/12/1989,https://www.transfermarkt.es/hasan-ali-kaldirim/profil/spieler/55605
5722,146,Korkmazcan Dernek,19,10/02/2006,https://www.transfermarkt.es/korkmazcan-dernek/profil/spieler/1182634
5723,146,Gökhan Sazdağı,30,20/09/1994,https://www.transfermarkt.es/gokhan-sazdagi/profil/spieler/257785
5724,146,Anthony Uzodimma,26,17/04/1999,https://www.transfermarkt.es/anthony-uzodimma/profil/spieler/699005
5725,146,Enes Melih Gökçek,18,30/04/2007,https://www.transfermarkt.es/enes-melih-gokcek/profil/spieler/1182633
5726,146,Kartal Yılmaz,24,04/11/2000,https://www.transfermarkt.es/kartal-yilmaz/profil/spieler/461951
5727,146,Baran Gezek,19,26/08/2005,https://www.transfermarkt.es/baran-gezek/profil/spieler/988710
5728,146,Yaw Ackah,26,01/06/1999,https://www.transfermarkt.es/yaw-ackah/profil/spieler/672933
5729,146,Berat Eskin,20,13/10/2004,https://www.transfermarkt.es/berat-eskin/profil/spieler/954135
5730,146,Burak Efe Arslan,20,23/06/2005,https://www.transfermarkt.es/burak-efe-arslan/profil/spieler/1069693
5731,146,Otabek Shukurov,29,22/06/1996,https://www.transfermarkt.es/otabek-shukurov/profil/spieler/294525
5732,146,Mehdi Bourabia,33,07/08/1991,https://www.transfermarkt.es/mehdi-bourabia/profil/spieler/131731
5733,146,Ali Karimi,31,11/02/1994,https://www.transfermarkt.es/ali-karimi/profil/spieler/269393
5734,146,Necip Özer,18,01/06/2007,https://www.transfermarkt.es/necip-ozer/profil/spieler/1303966
5735,146,Eray Özbek,22,09/01/2003,https://www.transfermarkt.es/eray-ozbek/profil/spieler/662140
5736,146,Berat İşkol,18,02/09/2006,https://www.transfermarkt.es/berat-iskol/profil/spieler/1182641
5737,146,Miguel Cardoso,31,19/06/1994,https://www.transfermarkt.es/miguel-cardoso/profil/spieler/348425
5738,146,Carlos Mané,31,11/03/1994,https://www.transfermarkt.es/carlos-mane/profil/spieler/182711
5739,146,Nurettin Korkmaz,23,27/06/2002,https://www.transfermarkt.es/nurettin-korkmaz/profil/spieler/654374
5740,146,Aylton Boa Morte,31,23/09/1993,https://www.transfermarkt.es/aylton-boa-morte/profil/spieler/352811
5741,146,Ramazan Civelek,29,22/01/1996,https://www.transfermarkt.es/ramazan-civelek/profil/spieler/282560
5742,146,Arda Kaya,19,22/02/2006,https://www.transfermarkt.es/arda-kaya/profil/spieler/1182635
5743,146,Duckens Nazon,31,07/04/1994,https://www.transfermarkt.es/duckens-nazon/profil/spieler/345763
5744,146,Stéphane Bahoken ,33,28/05/1992,https://www.transfermarkt.es/stephane-bahoken/profil/spieler/170953
5745,146,Talha Sarıarslan,21,18/01/2004,https://www.transfermarkt.es/talha-sariarslan/profil/spieler/777502
5746,146,Arda Hasan Öğretir,19,23/05/2006,https://www.transfermarkt.es/arda-hasan-ogretir/profil/spieler/1182638
5747,146,Alperen Öztaş,18,29/03/2007,https://www.transfermarkt.es/alperen-oztas/profil/spieler/1201569
5748,147,Mert Bayram,20,02/01/2005,https://www.transfermarkt.es/mert-bayram/profil/spieler/920138
5749,147,Ertuğrul Taşkıran,35,05/11/1989,https://www.transfermarkt.es/ertugrul-taskiran/profil/spieler/91945
5750,147,Yusuf Karagöz,25,05/10/1999,https://www.transfermarkt.es/yusuf-karagoz/profil/spieler/616467
5751,147,Hamza Kayra Koçer,17,03/04/2008,https://www.transfermarkt.es/hamza-kayra-kocer/profil/spieler/1362766
5752,147,Tunahan Kırlı,17,28/03/2008,https://www.transfermarkt.es/tunahan-kirli/profil/spieler/1379530
5753,147,Fatih Aksoy,27,06/11/1997,https://www.transfermarkt.es/fatih-aksoy/profil/spieler/338794
5754,147,Furkan Bayır,25,09/02/2000,https://www.transfermarkt.es/furkan-bayir/profil/spieler/548270
5755,147,Nuno Lima,24,16/03/2001,https://www.transfermarkt.es/nuno-lima/profil/spieler/836336
5756,147,Fidan Aliti,31,03/10/1993,https://www.transfermarkt.es/fidan-aliti/profil/spieler/182870
5757,147,Ümit Akdağ,21,06/10/2003,https://www.transfermarkt.es/umit-akdag/profil/spieler/958647
5758,147,Umut Mert Toy,21,08/05/2004,https://www.transfermarkt.es/umut-mert-toy/profil/spieler/876658
5759,147,Nejdet Bilin,18,10/03/2007,https://www.transfermarkt.es/nejdet-bilin/profil/spieler/1256115
5760,147,Ömer Karslıoğlu,17,01/01/2008,https://www.transfermarkt.es/omer-karslioglu/profil/spieler/1371179
5761,147,Yusuf Özdemir,24,10/01/2001,https://www.transfermarkt.es/yusuf-ozdemir/profil/spieler/652426
5762,147,Jure Balkovec,30,09/09/1994,https://www.transfermarkt.es/jure-balkovec/profil/spieler/181410
5763,147,Ekin Çiftçi,16,20/11/2008,https://www.transfermarkt.es/ekin-ciftci/profil/spieler/1413211
5764,147,Florent Hadergjonaj,30,31/07/1994,https://www.transfermarkt.es/florent-hadergjonaj/profil/spieler/238809
5765,147,Batuhan Yavuz,20,04/05/2005,https://www.transfermarkt.es/batuhan-yavuz/profil/spieler/745596
5766,147,Richard,31,18/02/1994,https://www.transfermarkt.es/richard/profil/spieler/530737
5767,147,Gaius Makouta,27,25/07/1997,https://www.transfermarkt.es/gaius-makouta/profil/spieler/450173
5768,147,Tonny Vilhena,30,03/01/1995,https://www.transfermarkt.es/tonny-vilhena/profil/spieler/182581
5769,147,Arnaud Lusamba,28,04/01/1997,https://www.transfermarkt.es/arnaud-lusamba/profil/spieler/272631
5770,147,Nicolas Janvier,26,11/08/1998,https://www.transfermarkt.es/nicolas-janvier/profil/spieler/324803
5771,147,Enes Keskin,24,04/06/2001,https://www.transfermarkt.es/enes-keskin/profil/spieler/742611
5772,147,İsmail Zehir,22,29/06/2003,https://www.transfermarkt.es/ismail-zehir/profil/spieler/595201
5773,147,Buluthan Bulut ,22,21/07/2002,https://www.transfermarkt.es/buluthan-bulut/profil/spieler/700305
5774,147,Taha Çelik,16,26/12/2008,https://www.transfermarkt.es/taha-celik/profil/spieler/1371185
5775,147,Efecan Karaca ,35,16/11/1989,https://www.transfermarkt.es/efecan-karaca/profil/spieler/50655
5776,147,Eren Altıntaş,21,30/03/2004,https://www.transfermarkt.es/eren-altintas/profil/spieler/924399
5777,147,Muhammet Ali Apaydın,19,01/01/2006,https://www.transfermarkt.es/muhammet-ali-apaydin/profil/spieler/1178925
5778,147,Yusuf Can Karademir,17,04/01/2008,https://www.transfermarkt.es/yusuf-can-karademir/profil/spieler/1243736
5779,147,Yusuf Kurt,23,07/05/2002,https://www.transfermarkt.es/yusuf-kurt/profil/spieler/1369057
5780,147,Rony Lopes,29,28/12/1995,https://www.transfermarkt.es/rony-lopes/profil/spieler/174694
5781,147,Loide Augusto,25,26/02/2000,https://www.transfermarkt.es/loide-augusto/profil/spieler/696693
5782,147,Juan Christian,24,10/03/2001,https://www.transfermarkt.es/juan-christian/profil/spieler/1010016
